curve,tag,updates_million,value
PIRL lineage to mixedHJB 15M,Loss/RL,14.9500000,0.00509126987
PIRL lineage to mixedHJB 15M,Loss/RL,14.9700000,0.00541344276
PIRL lineage to mixedHJB 15M,Loss/RL,14.9900000,0.00533437002
TD3 fixedT baseline,Loss/RL,0.0100000,0.0123827239
TD3 fixedT baseline,Loss/RL,0.0300000,0.0123056756
TD3 fixedT baseline,Loss/RL,0.0500000,0.0128786137
TD3 fixedT baseline,Loss/RL,0.0700000,0.0124820245
TD3 fixedT baseline,Loss/RL,0.0900000,0.0108611336
TD3 fixedT baseline,Loss/RL,0.1100000,0.00900370518
TD3 fixedT baseline,Loss/RL,0.1300000,0.00729257322
TD3 fixedT baseline,Loss/RL,0.1500000,0.00506417446
TD3 fixedT baseline,Loss/RL,0.1700000,0.00743544691
TD3 fixedT baseline,Loss/RL,0.1900000,0.00593619992
TD3 fixedT baseline,Loss/RL,0.2100000,0.00626434586
TD3 fixedT baseline,Loss/RL,0.2300000,0.00637942366
TD3 fixedT baseline,Loss/RL,0.2500000,0.00851316038
TD3 fixedT baseline,Loss/RL,0.2700000,0.00672786697
TD3 fixedT baseline,Loss/RL,0.2900000,0.00870699841
TD3 fixedT baseline,Loss/RL,0.3100000,0.00895703412
TD3 fixedT baseline,Loss/RL,0.3300000,0.0100371851
TD3 fixedT baseline,Loss/RL,0.3500000,0.00810046368
TD3 fixedT baseline,Loss/RL,0.3700000,0.00759344646
TD3 fixedT baseline,Loss/RL,0.3900000,0.00513747159
TD3 fixedT baseline,Loss/RL,0.4100000,0.00605797177
TD3 fixedT baseline,Loss/RL,0.4300000,0.00578698727
TD3 fixedT baseline,Loss/RL,0.4500000,0.00517343326
TD3 fixedT baseline,Loss/RL,0.4700000,0.00370359864
TD3 fixedT baseline,Loss/RL,0.4900000,0.00366385379
TD3 fixedT baseline,Loss/RL,0.5100000,0.00324279708
TD3 fixedT baseline,Loss/RL,0.5300000,0.0025634035
TD3 fixedT baseline,Loss/RL,0.5500000,0.00264245756
TD3 fixedT baseline,Loss/RL,0.5700000,0.00260894066
TD3 fixedT baseline,Loss/RL,0.5900000,0.00411019656
TD3 fixedT baseline,Loss/RL,0.6100000,0.00474426518
TD3 fixedT baseline,Loss/RL,0.6300000,0.00428202087
TD3 fixedT baseline,Loss/RL,0.6500000,0.00735325967
TD3 fixedT baseline,Loss/RL,0.6700000,0.00828760606
TD3 fixedT baseline,Loss/RL,0.6900000,0.00799300107
TD3 fixedT baseline,Loss/RL,0.7100000,0.00719504165
TD3 fixedT baseline,Loss/RL,0.7300000,0.00904282788
TD3 fixedT baseline,Loss/RL,0.7500000,0.00667289197
TD3 fixedT baseline,Loss/RL,0.7700000,0.00709963031
TD3 fixedT baseline,Loss/RL,0.7900000,0.00732337227
TD3 fixedT baseline,Loss/RL,0.8100000,0.0071399753
TD3 fixedT baseline,Loss/RL,0.8300000,0.0063364883
TD3 fixedT baseline,Loss/RL,0.8500000,0.00624270225
TD3 fixedT baseline,Loss/RL,0.8700000,0.00566413654
TD3 fixedT baseline,Loss/RL,0.8900000,0.00506146988
TD3 fixedT baseline,Loss/RL,0.9100000,0.00562146837
TD3 fixedT baseline,Loss/RL,0.9300000,0.00520851472
TD3 fixedT baseline,Loss/RL,0.9500000,0.00519117266
TD3 fixedT baseline,Loss/RL,0.9700000,0.00507073738
TD3 fixedT baseline,Loss/RL,0.9900000,0.0048256191
TD3 fixedT baseline,Loss/RL,1.0100000,0.0041018534
TD3 fixedT baseline,Loss/RL,1.0300000,0.0039240493
TD3 fixedT baseline,Loss/RL,1.0500000,0.003855957
TD3 fixedT baseline,Loss/RL,1.0700000,0.00327678518
TD3 fixedT baseline,Loss/RL,1.0900000,0.00309885279
TD3 fixedT baseline,Loss/RL,1.1100000,0.00303662992
TD3 fixedT baseline,Loss/RL,1.1300000,0.00297085471
TD3 fixedT baseline,Loss/RL,1.1500000,0.00397007493
TD3 fixedT baseline,Loss/RL,1.1700000,0.00397788691
TD3 fixedT baseline,Loss/RL,1.1900000,0.00431501647
TD3 fixedT baseline,Loss/RL,1.2100000,0.00443743449
TD3 fixedT baseline,Loss/RL,1.2300000,0.00482318401
TD3 fixedT baseline,Loss/RL,1.2500000,0.00352283749
TD3 fixedT baseline,Loss/RL,1.2700000,0.00356277297
TD3 fixedT baseline,Loss/RL,1.2900000,0.00321254749
TD3 fixedT baseline,Loss/RL,1.3100000,0.00339974114
TD3 fixedT baseline,Loss/RL,1.3300000,0.00300244386
TD3 fixedT baseline,Loss/RL,1.3500000,0.00317933066
TD3 fixedT baseline,Loss/RL,1.3700000,0.00313917878
TD3 fixedT baseline,Loss/RL,1.3900000,0.00350614823
TD3 fixedT baseline,Loss/RL,1.4100000,0.00342975417
TD3 fixedT baseline,Loss/RL,1.4300000,0.00415760884
TD3 fixedT baseline,Loss/RL,1.4500000,0.00461847261
TD3 fixedT baseline,Loss/RL,1.4700000,0.00467030471
TD3 fixedT baseline,Loss/RL,1.4900000,0.00459087072
TD3 fixedT baseline,Loss/RL,1.5100000,0.00476260157
TD3 fixedT baseline,Loss/RL,1.5300000,0.00386846401
TD3 fixedT baseline,Loss/RL,1.5500000,0.00342563512
TD3 fixedT baseline,Loss/RL,1.5700000,0.00365552763
TD3 fixedT baseline,Loss/RL,1.5900000,0.00333747952
TD3 fixedT baseline,Loss/RL,1.6100000,0.00304177506
TD3 fixedT baseline,Loss/RL,1.6300000,0.00289403007
TD3 fixedT baseline,Loss/RL,1.6500000,0.00287202939
TD3 fixedT baseline,Loss/RL,1.6700000,0.00262562295
TD3 fixedT baseline,Loss/RL,1.6900000,0.00242290292
TD3 fixedT baseline,Loss/RL,1.7100000,0.00207474404
TD3 fixedT baseline,Loss/RL,1.7300000,0.00275367342
TD3 fixedT baseline,Loss/RL,1.7500000,0.00306419691
TD3 fixedT baseline,Loss/RL,1.7700000,0.00317171121
TD3 fixedT baseline,Loss/RL,1.7900000,0.00391659038
TD3 fixedT baseline,Loss/RL,1.8100000,0.0042699568
TD3 fixedT baseline,Loss/RL,1.8300000,0.00403674236
TD3 fixedT baseline,Loss/RL,1.8500000,0.00398419136
TD3 fixedT baseline,Loss/RL,1.8700000,0.00441856589
TD3 fixedT baseline,Loss/RL,1.8900000,0.0038976714
TD3 fixedT baseline,Loss/RL,1.9100000,0.00340964997
TD3 fixedT baseline,Loss/RL,1.9300000,0.00308128686
TD3 fixedT baseline,Loss/RL,1.9500000,0.00246687389
TD3 fixedT baseline,Loss/RL,1.9700000,0.00236819822
TD3 fixedT baseline,Loss/RL,1.9900000,0.00222314934
TD3 fixedT baseline,Loss/RL,2.0100000,0.00352591821
TD3 fixedT baseline,Loss/RL,2.0300000,0.00369960978
TD3 fixedT baseline,Loss/RL,2.0500000,0.00398883843
TD3 fixedT baseline,Loss/RL,2.0700000,0.0036030476
TD3 fixedT baseline,Loss/RL,2.0900000,0.00364360358
TD3 fixedT baseline,Loss/RL,2.1100000,0.0025690583
TD3 fixedT baseline,Loss/RL,2.1300000,0.00292195245
TD3 fixedT baseline,Loss/RL,2.1500000,0.00284182103
TD3 fixedT baseline,Loss/RL,2.1700000,0.00272907554
TD3 fixedT baseline,Loss/RL,2.1900000,0.00283339578
TD3 fixedT baseline,Loss/RL,2.2100000,0.00327841858
TD3 fixedT baseline,Loss/RL,2.2300000,0.00296996888
TD3 fixedT baseline,Loss/RL,2.2500000,0.00313089984
TD3 fixedT baseline,Loss/RL,2.2700000,0.00289956015
TD3 fixedT baseline,Loss/RL,2.2900000,0.00373936221
TD3 fixedT baseline,Loss/RL,2.3100000,0.00448361002
TD3 fixedT baseline,Loss/RL,2.3300000,0.0048844134
TD3 fixedT baseline,Loss/RL,2.3500000,0.00520610157
TD3 fixedT baseline,Loss/RL,2.3700000,0.00566373323
TD3 fixedT baseline,Loss/RL,2.3900000,0.00492877397
TD3 fixedT baseline,Loss/RL,2.4100000,0.00385114597
TD3 fixedT baseline,Loss/RL,2.4300000,0.00315162307
TD3 fixedT baseline,Loss/RL,2.4500000,0.00283126151
TD3 fixedT baseline,Loss/RL,2.4700000,0.00242171043
TD3 fixedT baseline,Loss/RL,2.4900000,0.00238802375
TD3 fixedT baseline,Loss/RL,2.5100000,0.00286189078
TD3 fixedT baseline,Loss/RL,2.5300000,0.00323354478
TD3 fixedT baseline,Loss/RL,2.5500000,0.00327419576
TD3 fixedT baseline,Loss/RL,2.5700000,0.00362242777
TD3 fixedT baseline,Loss/RL,2.5900000,0.00381759517
TD3 fixedT baseline,Loss/RL,2.6100000,0.00339593254
TD3 fixedT baseline,Loss/RL,2.6300000,0.00303763407
TD3 fixedT baseline,Loss/RL,2.6500000,0.00279454179
TD3 fixedT baseline,Loss/RL,2.6700000,0.00237769999
TD3 fixedT baseline,Loss/RL,2.6900000,0.0021871032
TD3 fixedT baseline,Loss/RL,2.7100000,0.00220781874
TD3 fixedT baseline,Loss/RL,2.7300000,0.00306706328
TD3 fixedT baseline,Loss/RL,2.7500000,0.00327402635
TD3 fixedT baseline,Loss/RL,2.7700000,0.00340847399
TD3 fixedT baseline,Loss/RL,2.7900000,0.00334672492
TD3 fixedT baseline,Loss/RL,2.8100000,0.00316486408
TD3 fixedT baseline,Loss/RL,2.8300000,0.00219507155
TD3 fixedT baseline,Loss/RL,2.8500000,0.00222879716
TD3 fixedT baseline,Loss/RL,2.8700000,0.00248047807
TD3 fixedT baseline,Loss/RL,2.8900000,0.0041722151
TD3 fixedT baseline,Loss/RL,2.9100000,0.00448689703
TD3 fixedT baseline,Loss/RL,2.9300000,0.00502493838
TD3 fixedT baseline,Loss/RL,2.9500000,0.00467123061
TD3 fixedT baseline,Loss/RL,2.9700000,0.00447705474
TD3 fixedT baseline,Loss/RL,2.9900000,0.00275899011
TD3 fixedT baseline,Loss/RL,3.0100000,0.00277824497
TD3 fixedT baseline,Loss/RL,3.0300000,0.00305814643
TD3 fixedT baseline,Loss/RL,3.0500000,0.0033062472
TD3 fixedT baseline,Loss/RL,3.0700000,0.00400460758
TD3 fixedT baseline,Loss/RL,3.0900000,0.00398662481
TD3 fixedT baseline,Loss/RL,3.1100000,0.00351660438
TD3 fixedT baseline,Loss/RL,3.1300000,0.00298355771
TD3 fixedT baseline,Loss/RL,3.1500000,0.00287109548
TD3 fixedT baseline,Loss/RL,3.1700000,0.00255454052
TD3 fixedT baseline,Loss/RL,3.1900000,0.00258741095
TD3 fixedT baseline,Loss/RL,3.2100000,0.00278573334
TD3 fixedT baseline,Loss/RL,3.2300000,0.00317159155
TD3 fixedT baseline,Loss/RL,3.2500000,0.00315508167
TD3 fixedT baseline,Loss/RL,3.2700000,0.00254747751
TD3 fixedT baseline,Loss/RL,3.2900000,0.0029557121
TD3 fixedT baseline,Loss/RL,3.3100000,0.00327658951
TD3 fixedT baseline,Loss/RL,3.3300000,0.00344452122
TD3 fixedT baseline,Loss/RL,3.3500000,0.00379138198
TD3 fixedT baseline,Loss/RL,3.3700000,0.0040751935
TD3 fixedT baseline,Loss/RL,3.3900000,0.00411361223
TD3 fixedT baseline,Loss/RL,3.4100000,0.00379218962
TD3 fixedT baseline,Loss/RL,3.4300000,0.00368301198
TD3 fixedT baseline,Loss/RL,3.4500000,0.00350526059
TD3 fixedT baseline,Loss/RL,3.4700000,0.00342191253
TD3 fixedT baseline,Loss/RL,3.4900000,0.00360052828
TD3 fixedT baseline,Loss/RL,3.5100000,0.00350159949
TD3 fixedT baseline,Loss/RL,3.5300000,0.00328396803
TD3 fixedT baseline,Loss/RL,3.5500000,0.0032427307
TD3 fixedT baseline,Loss/RL,3.5700000,0.00339544618
TD3 fixedT baseline,Loss/RL,3.5900000,0.00244837328
TD3 fixedT baseline,Loss/RL,3.6100000,0.00228777118
TD3 fixedT baseline,Loss/RL,3.6300000,0.00209129769
TD3 fixedT baseline,Loss/RL,3.6500000,0.00237019169
TD3 fixedT baseline,Loss/RL,3.6700000,0.00209503656
TD3 fixedT baseline,Loss/RL,3.6900000,0.00260137009
TD3 fixedT baseline,Loss/RL,3.7100000,0.00297218326
TD3 fixedT baseline,Loss/RL,3.7300000,0.00307951013
TD3 fixedT baseline,Loss/RL,3.7500000,0.00282489301
TD3 fixedT baseline,Loss/RL,3.7700000,0.00317630409
TD3 fixedT baseline,Loss/RL,3.7900000,0.00267116157
TD3 fixedT baseline,Loss/RL,3.8100000,0.00259918966
TD3 fixedT baseline,Loss/RL,3.8300000,0.00250605354
TD3 fixedT baseline,Loss/RL,3.8500000,0.00240122532
TD3 fixedT baseline,Loss/RL,3.8700000,0.00237243143
TD3 fixedT baseline,Loss/RL,3.8900000,0.00264333161
TD3 fixedT baseline,Loss/RL,3.9100000,0.00267552049
TD3 fixedT baseline,Loss/RL,3.9300000,0.00252230228
TD3 fixedT baseline,Loss/RL,3.9500000,0.00284309727
TD3 fixedT baseline,Loss/RL,3.9700000,0.00266789221
TD3 fixedT baseline,Loss/RL,3.9900000,0.00298831523
TD3 fixedT baseline,Loss/RL,4.0100000,0.00318635451
TD3 fixedT baseline,Loss/RL,4.0300000,0.00360868787
TD3 fixedT baseline,Loss/RL,4.0500000,0.00337321777
TD3 fixedT baseline,Loss/RL,4.0700000,0.00318522537
TD3 fixedT baseline,Loss/RL,4.0900000,0.00297748069
TD3 fixedT baseline,Loss/RL,4.1100000,0.00358705889
TD3 fixedT baseline,Loss/RL,4.1300000,0.0031333107
TD3 fixedT baseline,Loss/RL,4.1500000,0.00303138858
TD3 fixedT baseline,Loss/RL,4.1700000,0.00338199055
TD3 fixedT baseline,Loss/RL,4.1900000,0.00340798893
TD3 fixedT baseline,Loss/RL,4.2100000,0.00250587943
TD3 fixedT baseline,Loss/RL,4.2300000,0.00313874171
TD3 fixedT baseline,Loss/RL,4.2500000,0.00323808342
TD3 fixedT baseline,Loss/RL,4.2700000,0.00306148841
TD3 fixedT baseline,Loss/RL,4.2900000,0.0032220569
TD3 fixedT baseline,Loss/RL,4.3100000,0.00316964027
TD3 fixedT baseline,Loss/RL,4.3300000,0.00243462189
TD3 fixedT baseline,Loss/RL,4.3500000,0.0025322739
TD3 fixedT baseline,Loss/RL,4.3700000,0.00304303993
TD3 fixedT baseline,Loss/RL,4.3900000,0.00348531646
TD3 fixedT baseline,Loss/RL,4.4100000,0.00368300045
TD3 fixedT baseline,Loss/RL,4.4300000,0.0037664715
TD3 fixedT baseline,Loss/RL,4.4500000,0.00343488036
TD3 fixedT baseline,Loss/RL,4.4700000,0.00333601423
TD3 fixedT baseline,Loss/RL,4.4900000,0.00240953495
TD3 fixedT baseline,Loss/RL,4.5100000,0.00245372364
TD3 fixedT baseline,Loss/RL,4.5300000,0.0024807018
TD3 fixedT baseline,Loss/RL,4.5500000,0.00266278749
TD3 fixedT baseline,Loss/RL,4.5700000,0.00233980943
TD3 fixedT baseline,Loss/RL,4.5900000,0.00247988738
TD3 fixedT baseline,Loss/RL,4.6100000,0.00241122888
TD3 fixedT baseline,Loss/RL,4.6300000,0.00327373561
TD3 fixedT baseline,Loss/RL,4.6500000,0.00346634234
TD3 fixedT baseline,Loss/RL,4.6700000,0.00365447709
TD3 fixedT baseline,Loss/RL,4.6900000,0.00410274593
TD3 fixedT baseline,Loss/RL,4.7100000,0.00492094262
TD3 fixedT baseline,Loss/RL,4.7300000,0.00405665291
TD3 fixedT baseline,Loss/RL,4.7500000,0.00365644498
TD3 fixedT baseline,Loss/RL,4.7700000,0.00387457646
TD3 fixedT baseline,Loss/RL,4.7900000,0.00414959937
TD3 fixedT baseline,Loss/RL,4.8100000,0.00360694621
TD3 fixedT baseline,Loss/RL,4.8300000,0.00358171798
TD3 fixedT baseline,Loss/RL,4.8500000,0.00368027333
TD3 fixedT baseline,Loss/RL,4.8700000,0.00332731642
TD3 fixedT baseline,Loss/RL,4.8900000,0.00253864918
TD3 fixedT baseline,Loss/RL,4.9100000,0.00261372067
TD3 fixedT baseline,Loss/RL,4.9300000,0.00277970061
TD3 fixedT baseline,Loss/RL,4.9500000,0.00293926233
TD3 fixedT baseline,Loss/RL,4.9700000,0.00327566145
TD3 fixedT baseline,Loss/RL,4.9900000,0.00358354589
TD3 fixedT baseline,Loss/RL,5.0100000,0.00352520188
TD3 fixedT baseline,Loss/RL,5.0300000,0.00353569281
TD3 fixedT baseline,Loss/RL,5.0500000,0.00319381277
TD3 fixedT baseline,Loss/RL,5.0700000,0.00298017222
TD3 fixedT baseline,Loss/RL,5.0900000,0.00289887595
TD3 fixedT baseline,Loss/RL,5.1100000,0.00268454566
TD3 fixedT baseline,Loss/RL,5.1300000,0.00291490378
TD3 fixedT baseline,Loss/RL,5.1500000,0.00328723928
TD3 fixedT baseline,Loss/RL,5.1700000,0.00290336781
TD3 fixedT baseline,Loss/RL,5.1900000,0.00316602201
TD3 fixedT baseline,Loss/RL,5.2100000,0.00357687795
TD3 fixedT baseline,Loss/RL,5.2300000,0.00314071211
TD3 fixedT baseline,Loss/RL,5.2500000,0.0028814496
TD3 fixedT baseline,Loss/RL,5.2700000,0.00395934591
TD3 fixedT baseline,Loss/RL,5.2900000,0.00345646306
TD3 fixedT baseline,Loss/RL,5.3100000,0.00313661643
TD3 fixedT baseline,Loss/RL,5.3300000,0.0035657153
TD3 fixedT baseline,Loss/RL,5.3500000,0.00386847877
TD3 fixedT baseline,Loss/RL,5.3700000,0.00296624815
TD3 fixedT baseline,Loss/RL,5.3900000,0.00310469219
TD3 fixedT baseline,Loss/RL,5.4100000,0.00278331502
TD3 fixedT baseline,Loss/RL,5.4300000,0.00297035775
TD3 fixedT baseline,Loss/RL,5.4500000,0.00272103194
TD3 fixedT baseline,Loss/RL,5.4700000,0.00251886591
TD3 fixedT baseline,Loss/RL,5.4900000,0.00286909163
TD3 fixedT baseline,Loss/RL,5.5100000,0.00310111113
TD3 fixedT baseline,Loss/RL,5.5300000,0.00258276707
TD3 fixedT baseline,Loss/RL,5.5500000,0.00243476147
TD3 fixedT baseline,Loss/RL,5.5700000,0.00279677901
TD3 fixedT baseline,Loss/RL,5.5900000,0.00248512821
TD3 fixedT baseline,Loss/RL,5.6100000,0.00246454454
TD3 fixedT baseline,Loss/RL,5.6300000,0.00256451941
TD3 fixedT baseline,Loss/RL,5.6500000,0.00293230768
TD3 fixedT baseline,Loss/RL,5.6700000,0.00306422589
TD3 fixedT baseline,Loss/RL,5.6900000,0.00325122825
TD3 fixedT baseline,Loss/RL,5.7100000,0.00286029973
TD3 fixedT baseline,Loss/RL,5.7300000,0.00267755778
TD3 fixedT baseline,Loss/RL,5.7500000,0.00242022322
TD3 fixedT baseline,Loss/RL,5.7700000,0.00226598987
TD3 fixedT baseline,Loss/RL,5.7900000,0.00232223277
TD3 fixedT baseline,Loss/RL,5.8100000,0.00254264572
TD3 fixedT baseline,Loss/RL,5.8300000,0.00298619375
TD3 fixedT baseline,Loss/RL,5.8500000,0.00301997531
TD3 fixedT baseline,Loss/RL,5.8700000,0.00299717104
TD3 fixedT baseline,Loss/RL,5.8900000,0.00279675615
TD3 fixedT baseline,Loss/RL,5.9100000,0.00290700118
TD3 fixedT baseline,Loss/RL,5.9300000,0.00350869582
TD3 fixedT baseline,Loss/RL,5.9500000,0.00444081114
TD3 fixedT baseline,Loss/RL,5.9700000,0.00398263403
TD3 fixedT baseline,Loss/RL,5.9900000,0.00432633234
TD3 fixedT baseline,Loss/RL,6.0100000,0.00443448147
TD3 fixedT baseline,Loss/RL,6.0300000,0.00348551546
TD3 fixedT baseline,Loss/RL,6.0500000,0.00279290916
TD3 fixedT baseline,Loss/RL,6.0700000,0.00299754115
TD3 fixedT baseline,Loss/RL,6.0900000,0.00293812696
TD3 fixedT baseline,Loss/RL,6.1100000,0.00277762571
TD3 fixedT baseline,Loss/RL,6.1300000,0.00257128461
TD3 fixedT baseline,Loss/RL,6.1500000,0.00255473035
TD3 fixedT baseline,Loss/RL,6.1700000,0.00252359409
TD3 fixedT baseline,Loss/RL,6.1900000,0.002097285
TD3 fixedT baseline,Loss/RL,6.2100000,0.00192942859
TD3 fixedT baseline,Loss/RL,6.2300000,0.00214843941
TD3 fixedT baseline,Loss/RL,6.2500000,0.0019991023
TD3 fixedT baseline,Loss/RL,6.2700000,0.00302250893
TD3 fixedT baseline,Loss/RL,6.2900000,0.00287889291
TD3 fixedT baseline,Loss/RL,6.3100000,0.00268466498
TD3 fixedT baseline,Loss/RL,6.3300000,0.00267321824
TD3 fixedT baseline,Loss/RL,6.3500000,0.00255587657
TD3 fixedT baseline,Loss/RL,6.3700000,0.00169940654
TD3 fixedT baseline,Loss/RL,6.3900000,0.0023619717
TD3 fixedT baseline,Loss/RL,6.4100000,0.00269675539
TD3 fixedT baseline,Loss/RL,6.4300000,0.00250595759
TD3 fixedT baseline,Loss/RL,6.4500000,0.00284741821
TD3 fixedT baseline,Loss/RL,6.4700000,0.00271465166
TD3 fixedT baseline,Loss/RL,6.4900000,0.00312364281
TD3 fixedT baseline,Loss/RL,6.5100000,0.0032728838
TD3 fixedT baseline,Loss/RL,6.5300000,0.00376366172
TD3 fixedT baseline,Loss/RL,6.5500000,0.00353550245
TD3 fixedT baseline,Loss/RL,6.5700000,0.00345304282
TD3 fixedT baseline,Loss/RL,6.5900000,0.00246020425
TD3 fixedT baseline,Loss/RL,6.6100000,0.00219079994
TD3 fixedT baseline,Loss/RL,6.6300000,0.00200262934
TD3 fixedT baseline,Loss/RL,6.6500000,0.00210023557
TD3 fixedT baseline,Loss/RL,6.6700000,0.00234624033
TD3 fixedT baseline,Loss/RL,6.6900000,0.00283520452
TD3 fixedT baseline,Loss/RL,6.7100000,0.00298847626
TD3 fixedT baseline,Loss/RL,6.7300000,0.00288494052
TD3 fixedT baseline,Loss/RL,6.7500000,0.00253629531
TD3 fixedT baseline,Loss/RL,6.7700000,0.00230581565
TD3 fixedT baseline,Loss/RL,6.7900000,0.00169752827
TD3 fixedT baseline,Loss/RL,6.8100000,0.00137274703
TD3 fixedT baseline,Loss/RL,6.8300000,0.00157996751
TD3 fixedT baseline,Loss/RL,6.8500000,0.00193718751
TD3 fixedT baseline,Loss/RL,6.8700000,0.00186005961
TD3 fixedT baseline,Loss/RL,6.8900000,0.00198555754
TD3 fixedT baseline,Loss/RL,6.9100000,0.00260286869
TD3 fixedT baseline,Loss/RL,6.9300000,0.00301006178
TD3 fixedT baseline,Loss/RL,6.9500000,0.00316147457
TD3 fixedT baseline,Loss/RL,6.9700000,0.00319398802
TD3 fixedT baseline,Loss/RL,6.9900000,0.00359886731
TD3 fixedT baseline,Loss/RL,7.0100000,0.00322364462
TD3 fixedT baseline,Loss/RL,7.0300000,0.00233108721
TD3 fixedT baseline,Loss/RL,7.0500000,0.00226606926
TD3 fixedT baseline,Loss/RL,7.0700000,0.00251463208
TD3 fixedT baseline,Loss/RL,7.0900000,0.00196864329
TD3 fixedT baseline,Loss/RL,7.1100000,0.00214453422
TD3 fixedT baseline,Loss/RL,7.1300000,0.00259191613
TD3 fixedT baseline,Loss/RL,7.1500000,0.00249887882
TD3 fixedT baseline,Loss/RL,7.1700000,0.00235519712
TD3 fixedT baseline,Loss/RL,7.1900000,0.00336052109
TD3 fixedT baseline,Loss/RL,7.2100000,0.00378251839
TD3 fixedT baseline,Loss/RL,7.2300000,0.00354893925
TD3 fixedT baseline,Loss/RL,7.2500000,0.00331931179
TD3 fixedT baseline,Loss/RL,7.2700000,0.00349583318
TD3 fixedT baseline,Loss/RL,7.2900000,0.00272099818
TD3 fixedT baseline,Loss/RL,7.3100000,0.00297235181
TD3 fixedT baseline,Loss/RL,7.3300000,0.00299750492
TD3 fixedT baseline,Loss/RL,7.3500000,0.00312686823
TD3 fixedT baseline,Loss/RL,7.3700000,0.00291171295
TD3 fixedT baseline,Loss/RL,7.3900000,0.00269901038
TD3 fixedT baseline,Loss/RL,7.4100000,0.00197658141
TD3 fixedT baseline,Loss/RL,7.4300000,0.00178381118
TD3 fixedT baseline,Loss/RL,7.4500000,0.00176267445
TD3 fixedT baseline,Loss/RL,7.4700000,0.00193347861
TD3 fixedT baseline,Loss/RL,7.4900000,0.00184872309
TD3 fixedT baseline,Loss/RL,7.5100000,0.00192164001
TD3 fixedT baseline,Loss/RL,7.5300000,0.00221512332
TD3 fixedT baseline,Loss/RL,7.5500000,0.00222575073
TD3 fixedT baseline,Loss/RL,7.5700000,0.00346769947
TD3 fixedT baseline,Loss/RL,7.5900000,0.00387598965
TD3 fixedT baseline,Loss/RL,7.6100000,0.00363584114
TD3 fixedT baseline,Loss/RL,7.6300000,0.00389555986
TD3 fixedT baseline,Loss/RL,7.6500000,0.00404307991
TD3 fixedT baseline,Loss/RL,7.6700000,0.00254855072
TD3 fixedT baseline,Loss/RL,7.6900000,0.00302031236
TD3 fixedT baseline,Loss/RL,7.7100000,0.00292288908
TD3 fixedT baseline,Loss/RL,7.7300000,0.00255504185
TD3 fixedT baseline,Loss/RL,7.7500000,0.0024554377
TD3 fixedT baseline,Loss/RL,7.7700000,0.00270074224
TD3 fixedT baseline,Loss/RL,7.7900000,0.00238066465
TD3 fixedT baseline,Loss/RL,7.8100000,0.00249729319
TD3 fixedT baseline,Loss/RL,7.8300000,0.00253252354
TD3 fixedT baseline,Loss/RL,7.8500000,0.00244833296
TD3 fixedT baseline,Loss/RL,7.8700000,0.00223582357
TD3 fixedT baseline,Loss/RL,7.8900000,0.00218113039
TD3 fixedT baseline,Loss/RL,7.9100000,0.0020682734
TD3 fixedT baseline,Loss/RL,7.9300000,0.00233280687
TD3 fixedT baseline,Loss/RL,7.9500000,0.00217153588
TD3 fixedT baseline,Loss/RL,7.9700000,0.00220761625
TD3 fixedT baseline,Loss/RL,7.9900000,0.00186792286
TD3 fixedT baseline,Loss/RL,8.0100000,0.00185674971
TD3 fixedT baseline,Loss/RL,8.0300000,0.0018718574
TD3 fixedT baseline,Loss/RL,8.0500000,0.0023154407
TD3 fixedT baseline,Loss/RL,8.0700000,0.00241830312
TD3 fixedT baseline,Loss/RL,8.0900000,0.002982273
TD3 fixedT baseline,Loss/RL,8.1100000,0.00296339956
TD3 fixedT baseline,Loss/RL,8.1300000,0.0024458563
TD3 fixedT baseline,Loss/RL,8.1500000,0.00220300625
TD3 fixedT baseline,Loss/RL,8.1700000,0.00240831776
TD3 fixedT baseline,Loss/RL,8.1900000,0.00211862759
TD3 fixedT baseline,Loss/RL,8.2100000,0.00239157774
TD3 fixedT baseline,Loss/RL,8.2300000,0.00295412643
TD3 fixedT baseline,Loss/RL,8.2500000,0.00274787215
